-4	0
-3.98667	0
-3.97333	0
-3.96	0
-3.94667	0
-3.93333	0
-3.92	0
-3.90667	0
-3.89333	0
-3.88	0
-3.86667	0
-3.85333	0
-3.84	0
-3.82667	0
-3.81333	0
-3.8	0
-3.78667	0
-3.77333	0
-3.76	0
-3.74667	0
-3.73333	0
-3.72	0
-3.70667	0
-3.69333	0
-3.68	0
-3.66667	0
-3.65333	0
-3.64	0
-3.62667	0
-3.61333	0
-3.6	0
-3.58667	0
-3.57333	0
-3.56	0
-3.54667	0
-3.53333	0
-3.52	0
-3.50667	0
-3.49333	0
-3.48	0
-3.46667	0
-3.45333	0
-3.44	0
-3.42667	0
-3.41333	0
-3.4	0
-3.38667	0
-3.37333	0
-3.36	0
-3.34667	0
-3.33333	0
-3.32	0
-3.30667	0
-3.29333	0
-3.28	0
-3.26667	0
-3.25333	0
-3.24	0
-3.22667	0
-3.21333	0
-3.2	0
-3.18667	0
-3.17333	0
-3.16	0
-3.14667	0
-3.13333	0
-3.12	0
-3.10667	0
-3.09333	0
-3.08	0
-3.06667	0
-3.05333	0
-3.04	0
-3.02667	0
-3.01333	0
-3	0
-2.98667	0
-2.97333	0
-2.96	0
-2.94667	0
-2.93333	0
-2.92	0
-2.90667	0
-2.89333	0
-2.88	0
-2.86667	0
-2.85333	0
-2.84	0
-2.82667	0
-2.81333	0
-2.8	0
-2.78667	0
-2.77333	0
-2.76	0
-2.74667	0
-2.73333	0
-2.72	0
-2.70667	0
-2.69333	0
-2.68	0
-2.66667	0
-2.65333	0
-2.64	0
-2.62667	0
-2.61333	0
-2.6	0
-2.58667	0
-2.57333	0
-2.56	0
-2.54667	0
-2.53333	0
-2.52	0
-2.50667	0
-2.49333	0
-2.48	0
-2.46667	0
-2.45333	0
-2.44	0
-2.42667	0
-2.41333	0
-2.4	0
-2.38667	0
-2.37333	0
-2.36	0
-2.34667	0
-2.33333	0
-2.32	0
-2.30667	0
-2.29333	0
-2.28	0
-2.26667	0
-2.25333	0
-2.24	0
-2.22667	0
-2.21333	0
-2.2	0
-2.18667	0
-2.17333	0
-2.16	0
-2.14667	0
-2.13333	0
-2.12	0
-2.10667	0
-2.09333	0
-2.08	0
-2.06667	0
-2.05333	0
-2.04	0
-2.02667	0
-2.01333	0
-2	0
-1.98667	0
-1.97333	0
-1.96	0
-1.94667	0
-1.93333	0
-1.92	0
-1.90667	0
-1.89333	0
-1.88	0
-1.86667	0
-1.85333	0
-1.84	0
-1.82667	0
-1.81333	0
-1.8	0
-1.78667	0
-1.77333	0
-1.76	0
-1.74667	0
-1.73333	0
-1.72	0
-1.70667	0
-1.69333	0
-1.68	0
-1.66667	0
-1.65333	0
-1.64	0
-1.62667	0
-1.61333	0
-1.6	0
-1.58667	0
-1.57333	0
-1.56	0
-1.54667	0
-1.53333	0
-1.52	0
-1.50667	0
-1.49333	0
-1.48	0
-1.46667	0
-1.45333	0
-1.44	0
-1.42667	0
-1.41333	0
-1.4	0
-1.38667	0
-1.37333	0
-1.36	0
-1.34667	0
-1.33333	0
-1.32	0
-1.30667	0
-1.29333	0
-1.28	0
